code,district_code,name
73.18.05.1018,731805,Rante
73.18.05.1019,731805,Lapandan
73.18.05.1020,731805,Tampo Makale
73.18.05.1021,731805,Ariang
73.18.05.1022,731805,Botang
73.18.05.2023,731805,Lea
73.18.09.1008,731809,Sima
73.18.09.2003,731809,Simbuang
73.18.09.2004,731809,Pongbembe
73.18.09.2006,731809,Simbuang Batutallu
73.18.09.2009,731809,Makkodo
73.18.09.2010,731809,Puangbembe Mesakada
73.18.11.1003,731811,Tapparan
73.18.11.1012,731811,Rantetayo
73.18.11.1013,731811,Padangiring
73.18.11.2007,731811,Madandan
73.18.11.2011,731811,Tapparan Utara
73.18.11.2014,731811,Tonglo
73.18.12.1002,731812,Rante Kalua'
73.18.12.1016,731812,Tampo
73.18.12.1023,731812,Lemo
73.18.12.1024,731812,Tengan
73.18.12.2004,731812,Gasing
73.18.12.2006,731812,Uluway
73.18.12.2012,731812,Randanan
73.18.12.2015,731812,Buntu Tangti
73.18.12.2017,731812,Rantedada
73.18.12.2018,731812,Pa'tengko
73.18.12.2019,731812,Simbuang
73.18.12.2020,731812,Pakala
73.18.12.2021,731812,Uluway Barat
73.18.12.2022,731812,Marinding
73.18.12.2025,731812,Palipu
73.18.12.2026,731812,Ke'pe Tinoring
73.18.12.2027,731812,Buntudatu
73.18.13.1009,731813,Tongko Sarapung
73.18.13.1010,731813,Buntu Masakke
73.18.13.2004,731813,Bulian Massa'bu
73.18.13.2006,731813,Kaero
73.18.13.2008,731813,Turunan
73.18.19.1002,731819,Benteng Ambeso
73.18.19.1004,731819,Salubarani
73.18.19.1012,731819,Mebali
73.18.19.2001,731819,Buntu Limbong
73.18.19.2003,731819,Sillanan
73.18.19.2005,731819,Gandangbatu
73.18.19.2006,731819,Kaduaja
73.18.19.2007,731819,Garassik
73.18.19.2008,731819,Pemanukan
73.18.19.2009,731819,Perindingan
73.18.19.2010,731819,Buntu Tabang
73.18.19.2011,731819,Betteng Deata
73.18.20.1001,731820,Talion
73.18.20.1013,731820,Rembon
73.18.20.2002,731820,Palesan
73.18.20.2003,731820,Banga
73.18.20.2004,731820,Ullin
73.18.20.2005,731820,Limbong
73.18.20.2006,731820,Sarapeang
73.18.20.2007,731820,Buri'
73.18.20.2008,731820,Maroson
73.18.20.2009,731820,Batusura'
73.18.20.2010,731820,Bua ' Tarrung
73.18.20.2011,731820,To'pao
73.18.20.2012,731820,Kayuosing
73.18.27.1001,731827,Tambunan
73.18.27.1002,731827,Sarira
73.18.27.1003,731827,Bungin
73.18.27.1004,731827,Lion Tondok Iring
73.18.27.1005,731827,Lemo
73.18.28.1004,731828,Kondodewata
73.18.28.2001,731828,Tanete
73.18.28.2002,731828,Dewata
73.18.28.2003,731828,Miallo
73.18.28.2005,731828,Sangpeparikan
73.18.28.2006,731828,Butang
73.18.29.1001,731829,Tiromanda
73.18.29.1002,731829,Sandabilik
73.18.29.1003,731829,Tosapan
73.18.29.1004,731829,Pasang
73.18.29.2005,731829,Randan Batu
73.18.29.2006,731829,Patekke
73.18.29.2007,731829,Pa'buaran
73.18.29.2008,731829,Bo'ne Buntu Sisong
73.18.31.2001,731831,Ratte
73.18.31.2002,731831,Paliorong
73.18.31.2003,731831,Kadundung
73.18.31.2004,731831,Pondingao'
73.18.31.2005,731831,Belau
73.18.31.2006,731831,Belau Utara
73.18.31.2007,731831,Paku
73.18.31.2008,731831,Sesesalu
73.18.33.1005,731833,Rante Alang
73.18.33.2001,731833,Batualu
73.18.33.2002,731833,Tokesan
73.18.33.2003,731833,Batualu Selatan
73.18.33.2004,731833,Raru Sibunuan
73.18.34.1001,731834,Leatung
73.18.34.1006,731834,Bebo'
73.18.34.2002,731834,Rantela'bi Kambisa
73.18.34.2003,731834,Leatung Matallo
73.18.34.2004,731834,Saluallo
73.18.34.2005,731834,Tumbang Datu
73.18.35.1001,731835,Malimbong
73.18.35.2002,731835,Leppan
73.18.35.2003,731835,Kole Sawangan
73.18.35.2004,731835,Kole Barebatu
73.18.35.2005,731835,Lemo Menduruk
73.18.35.2006,731835,Balepe'
73.18.37.2001,731837,Rano
73.18.37.2002,731837,Rano Utara
73.18.37.2003,731837,Rumandan
73.18.37.2004,731837,Rano Tengah
73.18.37.2005,731837,Rano Timur
73.18.38.1001,731838,Ratte Kurra
73.18.38.2002,731838,Bambalu
73.18.38.2003,731838,Maroson
73.18.38.2004,731838,Lipungan Tanete
73.18.38.2005,731838,Rante limbong
73.18.38.2006,731838,Limbong Sangpolo
73.22.01.2001,732201,Pattimang
73.22.01.2002,732201,Malangke
73.22.01.2003,732201,Benteng
73.22.01.2004,732201,Tolada
73.22.01.2005,732201,Salekoe
73.22.01.2006,732201,Pute Mata
73.22.01.2007,732201,Tingkara
73.22.01.2008,732201,Ladongi
73.22.01.2009,732201,Giri Kusuma
73.22.01.2010,732201,Tandung
73.22.01.2011,732201,Takkalala
73.22.01.2012,732201,Pettalandung
73.22.01.2013,732201,Tokke
73.22.01.2014,732201,Pince Pute
73.22.02.1001,732202,Bone Bone
73.22.02.2002,732202,Tamuku
73.22.02.2007,732202,Sidomukti
73.22.02.2008,732202,Sukaraya
73.22.02.2011,732202,Batang Tongka
73.22.02.2012,732202,Patoloan
73.22.02.2015,732202,Banyuurip
73.22.02.2017,732202,Pongko
73.22.02.2018,732202,Bantimurung
73.22.02.2020,732202,Muktisari
73.22.02.2021,732202,Sadar
73.22.03.1001,732203,Kappuna
73.22.03.1002,732203,Bone
73.22.03.1003,732203,Baliase
73.22.03.1006,732203,Bone Tua
73.22.03.2004,732203,Pincara
73.22.03.2005,732203,Balebo
73.22.03.2007,732203,Pombakka
73.22.03.2008,732203,Rompu
73.22.03.2009,732203,Lantang Tallang
73.22.03.2010,732203,Lapapa
73.22.03.2011,732203,Maipi
73.22.03.2012,732203,Masamba
73.22.03.2013,732203,Pandak
73.22.03.2014,732203,Sepakat
73.22.03.2015,732203,Pongo
73.22.03.2016,732203,Laba
73.22.03.2017,732203,Toradda
73.22.03.2018,732203,Sumilin
73.22.03.2019,732203,Kamiri
73.22.04.1012,732204,Marobo
73.22.04.2002,732204,Sabbang
73.22.04.2003,732204,Pararra
73.22.04.2004,732204,Tandung
73.22.04.2007,732204,Malimbu
73.22.04.2008,732204,Tullak Tallu
73.22.04.2009,732204,Bakka
73.22.04.2014,732204,Buntu Torpedo
73.22.04.2018,732204,Pengkendekan
73.22.04.2020,732204,Salama
73.22.05.2001,732205,Marampa
73.22.05.2002,732205,Pengkendekan
73.22.05.2003,732205,Kanandede
73.22.05.2004,732205,Rinding Allo
73.22.05.2005,732205,Minanga
73.22.05.2006,732205,Komba
73.22.05.2007,732205,Limbong
73.22.06.2001,732206,Lampuawa
73.22.06.2002,732206,Ketulungan
73.22.06.2003,732206,Salulemo
73.22.06.2004,732206,Kaluku
73.22.06.2005,732206,Sukamaju
73.22.06.2006,732206,Sukadamai
73.22.06.2010,732206,Tamboke
73.22.06.2013,732206,Tolangi
73.22.06.2014,732206,Tulung Indah
73.22.06.2019,732206,Minanga Tallu
73.22.06.2020,732206,Wonosari
73.22.06.2021,732206,Mulyasari
73.22.06.2022,732206,Saptamarga
73.22.06.2024,732206,Tulung Sari
73.22.07.2001,732207,Tirobali
73.22.07.2002,732207,Malimongan
73.22.07.2003,732207,Tanamakaleang
73.22.07.2004,732207,Padang Balua
73.22.07.2005,732207,Padang Raya
73.22.07.2006,732207,Embonatana
73.22.07.2007,732207,Hono
73.22.07.2008,732207,Beroppa
73.22.07.2009,732207,Lodang
73.22.07.2010,732207,Taloto
73.22.07.2011,732207,Hoyane
73.22.07.2012,732207,Marante
73.22.08.2001,732208,Cenning
73.22.08.2002,732208,Pengkajoang
73.22.08.2003,732208,Pao
73.22.08.2004,732208,Arusu
73.22.08.2005,732208,Baku Baku
73.22.08.2006,732208,Wara
73.22.08.2007,732208,Waelawi
73.22.08.2008,732208,Pembuniang
73.22.08.2009,732208,Limbong Wara
73.22.08.2010,732208,Kalitata
73.22.08.2011,732208,Pombakka
73.22.08.2012,732208,Polejiwa
73.22.08.2013,732208,Waetuo
73.22.09.2001,732209,Rampi
73.22.09.2002,732209,Onondowa
73.22.09.2003,732209,Leboni
73.22.09.2004,732209,Dodolo
73.22.09.2005,732209,Sulaku
73.22.09.2006,732209,Tedeboe
73.22.10.2001,732210,Mappedeceng
73.22.10.2002,732210,Cendana Putih
73.22.10.2003,732210,Hasana
73.22.10.2004,732210,Kapidi
73.22.10.2005,732210,Uraso
73.22.10.2006,732210,Benteng
73.22.10.2007,732210,Ujung Mattajang
73.22.10.2009,732210,Cendana Putih I
73.22.10.2010,732210,Sumber Wangi
73.22.10.2011,732210,Mangalle
73.22.10.2012,732210,Mekar Jaya Tondok
73.22.10.2013,732210,Cendana Putih II
73.22.10.2014,732210,Sumber Harum
73.22.10.2015,732210,Tarrak Tallu
73.22.10.2016,732210,Harapan
73.22.11.1005,732211,Salassa
73.22.11.2002,732211,Salulemo
73.22.11.2003,732211,Radda
73.22.11.2004,732211,Baebunta
73.22.11.2007,732211,Tarobok
73.22.11.2008,732211,Mario
73.22.11.2009,732211,Sassa
73.22.11.2010,732211,Kariango
73.22.11.2011,732211,Meli
73.22.11.2013,732211,Palandan
73.22.11.2015,732211,Bumi Harapan
73.22.12.2001,732212,Bungapati
73.22.12.2002,732212,Bungadidi
73.22.12.2003,732212,Poreang
73.22.12.2004,732212,Sumberdadi
73.22.12.2005,732212,Patila
73.22.12.2006,732212,Sidobinangun
73.22.12.2007,732212,Rampoang
73.22.12.2008,732212,Karondang
73.22.12.2009,732212,Munte
73.22.12.2010,732212,Sidomakmur
73.22.13.2001,732213,Mulyorejo
73.22.13.2002,732213,Rawamangun
73.22.13.2003,732213,Paomacang
73.22.13.2004,732213,Wonokerto
73.22.13.2005,732213,Sumberbaru
73.22.13.2006,732213,Banyuwangi
73.22.13.2007,732213,Subur
73.22.13.2008,732213,Lino
73.22.13.2009,732213,Sidoharjo
73.22.13.2010,732213,Sukamukti
73.22.13.2011,732213,Sukaharapan
73.22.14.2001,732214,Lara
73.22.14.2002,732214,Marannu
73.22.14.2003,732214,Beringin Jaya
73.22.14.2004,732214,Mukti Jaya
73.22.14.2005,732214,Mekarsari Jaya
73.22.14.2006,732214,Mukti Tama
73.22.14.2007,732214,Lembang-lembang
73.22.14.2008,732214,Lawewe
73.22.14.2009,732214,Polewali
73.22.14.2010,732214,Sumpira
73.22.15.2001,732215,Buangin
73.22.15.2002,732215,Terpedojaya
73.22.15.2003,732215,Dandang
73.22.15.2004,732215,Kampung Baru
73.22.15.2005,732215,Teteuri
73.22.15.2006,732215,Kalotok
73.22.15.2007,732215,Batualang
73.22.15.2008,732215,Bone Subur
73.22.15.2009,732215,Pompaniki
73.22.15.2010,732215,Mari-mari
73.24.01.2001,732401,Maleku
73.24.01.2002,732401,Wonorejo
73.24.01.2003,732401,Margolembo
73.24.01.2004,732401,Teromu
73.24.01.2007,732401,Manggala
73.24.01.2009,732401,Kasintuwu
73.24.01.2011,732401,Balai Kembang
73.24.01.2013,732401,Panca Karsa
73.24.01.2014,732401,Sindu Agung
73.24.01.2015,732401,Wonorejo Timur
73.24.01.2016,732401,Koroncia
73.24.02.1007,732402,Magani
73.24.02.2001,732402,Nuha
73.24.02.2003,732402,Nikkel
73.24.02.2005,732402,Matano
73.24.02.2009,732402,Sorowako
73.24.03.2001,732403,Loeha
73.24.03.2002,732403,Mahalona
73.24.03.2003,732403,Timampu
73.24.03.2004,732403,Wawondula
73.24.03.2005,732403,Langkea Raya
73.24.03.2006,732403,Tokalimbo
73.24.03.2007,732403,Baruga
73.24.03.2008,732403,Pekaloa
73.24.03.2009,732403,Lioka
73.24.03.2010,732403,Asuli
73.24.03.2011,732403,Bantilang
73.24.03.2012,732403,Masiku
73.24.03.2013,732403,Rante Angin
73.24.03.2014,732403,Matompi
73.24.03.2015,732403,Tole
73.24.03.2016,732403,Libukan Mandiri
73.24.03.2017,732403,Kalosi
73.24.03.2018,732403,Buangin
73.24.04.1003,732404,Malili
73.24.04.2001,732404,Harapan
73.24.04.2002,732404,Laskap
73.24.04.2004,732404,Manurung
73.24.04.2005,732404,Wewangriu
73.24.04.2006,732404,Baruga
73.24.04.2007,732404,Lakawali
73.24.04.2008,732404,Ussu
73.24.04.2009,732404,Tarabbi
73.24.04.2010,732404,Balantang
73.24.04.2011,732404,Atue
73.24.04.2012,732404,Pongkeru
73.24.04.2013,732404,Puncak Indah
73.24.04.2014,732404,Pasi-Pasi
73.24.04.2015,732404,Lakawali Pantai
73.24.05.2001,732405,Tawakua
73.24.05.2002,732405,Tampinna
73.24.05.2003,732405,Solo
73.24.05.2004,732405,Taripa
73.24.05.2005,732405,Mantadulu
73.24.05.2006,732405,Balirejo
73.24.05.2007,732405,Maliwowo
73.24.05.2008,732405,Lamaeto
73.24.05.2009,732405,Watangpanua
73.24.05.2010,732405,Wanasari
73.24.06.2001,732406,Lampenai
73.24.06.2002,732406,Tarengge
73.24.06.2003,732406,Maramba
73.24.06.2004,732406,Cendana Hijau
73.24.06.2005,732406,Bawalipu
73.24.06.2006,732406,Kalaena
73.24.06.2007,732406,Lera
73.24.06.2008,732406,Kanawatu
73.24.06.2009,732406,Bahari
73.24.06.2010,732406,Karambua
73.24.06.2011,732406,Pepuro Barat
73.24.06.2012,732406,Balo-Balo
73.24.06.2013,732406,Rinjani
73.24.06.2014,732406,Tarengge Timur
73.24.06.2015,732406,Madani
73.24.06.2016,732406,Tabaroge
73.24.06.2017,732406,Arolipu
73.24.07.2001,732407,Burau
73.24.07.2002,732407,Jalajja
73.24.07.2003,732407,Lewonu
73.24.07.2004,732407,Lambarese
73.24.07.2005,732407,Lauwo
73.24.07.2006,732407,Bone Pute
73.24.07.2007,732407,Lumbewe
73.24.07.2008,732407,Mabonta
73.24.07.2009,732407,Laro
73.24.07.2010,732407,Benteng
73.24.07.2011,732407,Batu Putih
73.24.07.2012,732407,Lanosi
73.24.07.2013,732407,Lagego
73.24.07.2014,732407,Cendana
73.24.07.2015,732407,Burau Pantai
73.24.07.2016,732407,Asana
73.24.07.2017,732407,Kalatiri
73.24.07.2018,732407,Lambara Harapan
73.24.08.1003,732408,Tomoni
73.24.08.2001,732408,Bayondo
73.24.08.2002,732408,Mulyasri
73.24.08.2007,732408,Lestari
73.24.08.2008,732408,Kalpataru
73.24.08.2011,732408,Tadulako
73.24.08.2012,732408,Beringin Jaya
73.24.08.2015,732408,Bangun Jaya
73.24.08.2016,732408,Mandiri
73.24.08.2017,732408,Sumber Alam
73.24.08.2018,732408,Ujung Baru
73.24.08.2019,732408,Bangun Karya
73.24.08.2020,732408,Rante Mario
73.24.09.2001,732409,Kertoraharjo
73.24.09.2002,732409,Cendana Hitam
73.24.09.2003,732409,Purwosari
73.24.09.2004,732409,Pattengko
73.24.09.2005,732409,Manunggal
73.24.09.2006,732409,Margomulyo
73.24.09.2007,732409,Alam Buana
73.24.09.2008,732409,Cendana Hitam Timur
73.24.10.2001,732410,Kalaena Kiri
73.24.10.2002,732410,Sumber Agung
73.24.10.2003,732410,Pertasi Kencana
73.24.10.2004,732410,Non Blok
73.24.10.2005,732410,Argomulyo
73.24.10.2006,732410,Sumber Makmur
73.24.10.2007,732410,Mekar Sari
73.24.11.2001,732411,Ledu Ledu
73.24.11.2002,732411,Kawata
73.24.11.2003,732411,Tabarano
73.24.11.2004,732411,Wasuponda
73.24.11.2005,732411,Parumpanai
73.24.11.2006,732411,Balambano
73.26.01.1001,732601,Laang Tanduk
73.26.01.1002,732601,Rantepao
73.26.01.1003,732601,Mentirotiku
73.26.01.1004,732601,Manggalo
73.26.01.1005,732601,Pasale
73.26.01.1006,732601,Singki'
73.26.01.1007,732601,Karassik
73.26.01.1008,732601,Penanian
73.26.01.1009,732601,Rante Pasele
73.26.01.2010,732601,Limbong
73.26.01.2011,732601,Saloso
73.26.02.1001,732602,Bori
73.26.02.1002,732602,Pangli
73.26.02.1004,732602,Palawa'
73.26.02.1005,732602,Deri'
73.26.02.1009,732602,Pangli Selatan
73.26.02.2003,732602,Buntu Lobo'
73.26.02.2006,732602,Parinding
73.26.02.2007,732602,Bori' Ranteletok
73.26.02.2008,732602,Bori' Lombongan
73.26.03.1004,732603,Nanggala Sanpiak Salu
73.26.03.2001,732603,Nanggala
73.26.03.2002,732603,Tandung Nanggala
73.26.03.2003,732603,Lili'kira'
73.26.03.2005,732603,Karre Limbong
73.26.03.2006,732603,Rante
73.26.03.2007,732603,Basokan
73.26.03.2008,732603,Nanna' Nanggala
73.26.03.2009,732603,Karre Pananian
73.26.04.1002,732604,Pangala'
73.26.04.1004,732604,Pangala' Utara
73.26.04.2001,732604,Bululangkan
73.26.04.2003,732604,Rindingallo
73.26.04.2005,732604,Mai'ting
73.26.04.2006,732604,Lo'ko'uru Tanetebatu
73.26.04.2007,732604,Ampang Batu
73.26.04.2008,732604,Lempo Poton
73.26.04.2009,732604,Buntu Batu
73.26.05.1005,732605,Tullang' Sura
73.26.05.1006,732605,Tongkonan Bassae
73.26.05.2001,732605,Sapan Kua-kua
73.26.05.2002,732605,Rindingkila'
73.26.05.2003,732605,Misa'ba'bana
73.26.05.2004,732605,Issong Kalua'
73.26.06.1002,732606,Sa'dan Malimbong
73.26.06.1004,732606,Sa'dan Matalo
73.26.06.2001,732606,Sa'dan Ulusalu
73.26.06.2003,732606,Sa'dan Ballo Pasange'
73.26.06.2005,732606,Sa'dan Pebulian
73.26.06.2006,732606,Sa'dan Sangkaropi'
73.26.06.2007,732606,Sa'dan Tiroallo
73.26.06.2008,732606,Sa'dan Andulan
73.26.06.2009,732606,Sa'dan Pesondongan
73.26.06.2010,732606,Sa'dan Liku Lambe'
73.26.07.1006,732607,Paepalean
73.26.07.2001,732607,La'bo'
73.26.07.2002,732607,Buntu La'bo'
73.26.07.2003,732607,Tallung Penanian
73.26.07.2004,732607,Pata'padang
73.26.07.2005,732607,Tandung La'bo'
73.26.08.1002,732608,Nonongan Utara
73.26.08.2001,732608,Salu
73.26.08.2003,732608,Salu Sopai
73.26.08.2004,732608,Tombang Langda
73.26.08.2005,732608,Marante
73.26.08.2006,732608,Langda
73.26.08.2007,732608,Nonongan Selatan
73.26.08.2008,732608,Salu Sarre
73.26.09.1001,732609,Tikala
73.26.09.1002,732609,Buntu Barana
73.26.09.2003,732609,Buntu Batu
73.26.09.2004,732609,Sereale
73.26.09.2005,732609,Embatau
73.26.09.2006,732609,Benteng Ka'do To'ria
73.26.09.2007,732609,Pangden
73.26.10.1002,732610,Tagari
73.26.10.1005,732610,Balusu
73.26.10.2001,732610,Palangi'
73.26.10.2003,732610,Lilikira Ao'gading
73.26.10.2004,732610,Karua
73.26.10.2006,732610,Awa' Kawasik
73.26.10.2007,732610,Balusu Bangunlipu
73.26.11.1001,732611,Tallunglipu Matalo
73.26.11.1002,732611,Tallunglipu
73.26.11.1003,732611,Tampo Tallunglipu
73.26.11.1004,732611,Tagari Tallunglipu
73.26.11.1005,732611,Tantanan Tallunglipu
73.26.11.1007,732611,Rante PakuTallunglipu
73.26.11.2006,732611,Buntu Tallunglipu
73.26.12.1004,732612,Pasang
73.26.12.2001,732612,Ma'dong
73.26.12.2002,732612,Dende'
73.26.12.2003,732612,Piongan
73.26.12.2005,732612,Paku
73.26.12.2006,732612,Kapolang
73.26.12.2007,732612,Buntu Tagari
73.26.12.2008,732612,Parinding
73.26.13.1002,732613,Sapan
73.26.13.2001,732613,Buntu Minanga
73.26.13.2003,732613,Sarambu
73.26.13.2004,732613,Rante Uma
73.26.13.2005,732613,Talimbangan
73.26.13.2006,732613,Pulu' Pulu'
73.26.13.2007,732613,Paonganan
73.26.13.2008,732613,Parandangan
73.26.13.2009,732613,Roroan Barra'-Barra'
73.26.13.2010,732613,Pangkung Batu
73.26.13.2011,732613,Pengkaroan Manuk
73.26.13.2012,732613,Batu Busa
73.26.13.2013,732613,Ponglu
73.26.14.1002,732614,Baruppu Selatan
73.26.14.2001,732614,Baruppu' Utara
73.26.14.2003,732614,Baruppu Benteng Batu
73.26.14.2004,732614,Baruppu' Parodo
73.26.15.1003,732615,Ba'tan
73.26.15.1004,732615,Pantanakan Lolo
73.26.15.2001,732615,Tallu Lolo
73.26.15.2002,732615,Rinding Batu
73.26.15.2005,732615,Angin-angin
73.26.15.2006,732615,Sangbua'
73.26.15.2007,732615,Tadongkon
73.26.16.2001,732616,Tondon Langi'
73.26.16.2002,732616,Tondon
73.26.16.2003,732616,Tondon Sibata
73.26.16.2004,732616,Tondon Matallo
73.26.17.2001,732617,To'yasa Akung
73.26.17.2002,732617,Batu Limbong
73.26.17.2003,732617,Bangkelekila'
73.26.17.2004,732617,Tampan Bonga
73.26.18.1002,732618,Bokin
73.26.18.1005,732618,Buangin
73.26.18.2001,732618,Rantebua
73.26.18.2003,732618,Pitung Penanian
73.26.18.2004,732618,Ma'kuan Pare
73.26.18.2006,732618,Rantebua Sumalu
73.26.18.2007,732618,Rantebua Sanggalangi'
73.26.19.2001,732619,Suloara'
73.26.19.2002,732619,Sesean Matallo
73.26.19.2003,732619,Landorundun
73.26.19.2004,732619,Tonga Riu
73.26.19.2005,732619,Lempo
73.26.20.2001,732620,Benteng Ka'do
73.26.20.2002,732620,Sikuku'
73.26.20.2003,732620,Polo Padang
73.26.20.2004,732620,Kantun Poya
73.26.20.2005,732620,Kapala Pitu
73.26.20.2006,732620,Benteng Mamullu
73.26.21.2001,732621,Awan
73.26.21.2002,732621,Batu Lotong
73.26.21.2003,732621,Buntu Karua
73.26.21.2004,732621,Londong Biang
73.71.01.1001,737101,Bontorannu
73.71.01.1002,737101,Mattoangin
73.71.01.1003,737101,Kunjung Mae
73.71.01.1004,737101,Lette
73.71.01.1005,737101,Panambungan
73.71.01.1006,737101,Mariso
73.71.01.1007,737101,Mario
73.71.01.1008,737101,Kampung Buyang
73.71.01.1009,737101,Tamarunang
73.71.02.1001,737102,Sambung Jawa
73.71.02.1002,737102,Parang
73.71.02.1003,737102,Mamajang Luar
73.71.02.1004,737102,Mamajang Dalam
73.71.02.1005,737102,Maricaya Selatan
73.71.02.1006,737102,Bonto Lebang
73.71.02.1007,737102,Pa'batang
73.71.02.1008,737102,Bonto Biraeng
73.71.02.1009,737102,Labuang Baji
73.71.02.1010,737102,Mandala
73.71.02.1011,737102,Tamparang Keke
73.71.02.1012,737102,Baji Mappakasunggu
73.71.02.1013,737102,Karang Anyar
73.71.03.1001,737103,Maricaya
73.71.03.1002,737103,Bara Baraya
73.71.03.1003,737103,Maradekaya
73.71.03.1004,737103,Lariangbangi
73.71.03.1005,737103,Maccini
73.71.03.1006,737103,Maricaya Baru
73.71.03.1007,737103,Bara Baraya Timur
73.71.03.1008,737103,Bara Baraya Selatan
73.71.03.1009,737103,Maradekaya Selatan
73.71.03.1010,737103,Barana
73.71.03.1011,737103,Maccini Parang
73.71.03.1012,737103,Maccini Gusung
73.71.03.1013,737103,Maradekaya Utara
73.71.03.1014,737103,Bara Baraya Utara
73.71.04.1001,737104,Maloku
73.71.04.1002,737104,Mangkura
73.71.04.1003,737104,Pisang Selatan
73.71.04.1004,737104,Pisang Utara
73.71.04.1005,737104,Baru
73.71.04.1006,737104,Bulogading
73.71.04.1007,737104,Lae-Lae
73.71.04.1008,737104,Losari
73.71.04.1009,737104,Sawerigading
73.71.04.1010,737104,Lajangiru
73.71.05.1001,737105,Pattunuang
73.71.05.1002,737105,Melayu
73.71.05.1003,737105,Butung
73.71.05.1004,737105,Malimongan Tua
73.71.05.1005,737105,Ende
73.71.05.1006,737105,Mampu
73.71.05.1007,737105,Malimongan
73.71.05.1008,737105,Melayu Baru
73.71.06.1001,737106,Malimongan Baru
73.71.06.1002,737106,Wajo Baru
73.71.06.1003,737106,Gaddong
73.71.06.1004,737106,Bontoala
73.71.06.1005,737106,Baraya
73.71.06.1006,737106,Layang
73.71.06.1007,737106,Parang Layang
73.71.06.1008,737106,Bontoala Tua
73.71.06.1009,737106,Bontoala Parang
73.71.06.1010,737106,Tompo Balang
73.71.06.1011,737106,Bunga Ejaya
73.71.06.1012,737106,Timungan Lompoa
73.71.07.1001,737107,Pannampu
73.71.07.1002,737107,Kalukuang
73.71.07.1003,737107,Kaluku Bodoa
73.71.07.1004,737107,Rappojawa
73.71.07.1005,737107,Rappokalling
73.71.07.1006,737107,Lakkang
73.71.07.1007,737107,Tallo
73.71.07.1008,737107,La'latang
73.71.07.1009,737107,Wala-Walaya
73.71.07.1010,737107,Tammua
73.71.07.1011,737107,Buloa
73.71.07.1012,737107,Suangga
73.71.07.1013,737107,Ujung Pandang Baru
73.71.07.1014,737107,Lembo
73.71.07.1015,737107,Bunga Eja Beru
73.71.08.1002,737108,Tabaringan
73.71.08.1003,737108,Patingalloang
73.71.08.1004,737108,Gusung
73.71.08.1005,737108,Cambaya
73.71.08.1006,737108,Ujung Tanah
73.71.08.1009,737108,Totaka
73.71.08.1010,737108,Tamalabba
73.71.08.1011,737108,Camba Berua
73.71.08.1012,737108,Patingalloang Baru
73.71.09.1001,737109,Karuwisi
73.71.09.1002,737109,Panaikang
73.71.09.1003,737109,Tello Baru
73.71.09.1004,737109,Pampang
73.71.09.1005,737109,Karampuang
73.71.09.1006,737109,Tamamaung
73.71.09.1007,737109,Masale
73.71.09.1008,737109,Pandang
73.71.09.1009,737109,Karuwisi Utara
73.71.09.1010,737109,Sinrijala
73.71.09.1011,737109,Paropo
73.71.10.1001,737110,Barombong
73.71.10.1002,737110,Maccini Sombala
73.71.10.1003,737110,Jongaya
73.71.10.1004,737110,Mangasa
73.71.10.1005,737110,Bongaya
73.71.10.1006,737110,Balang Baru
73.71.10.1007,737110,Mannuruki
73.71.10.1008,737110,Pa'baeng-Baeng
73.71.10.1009,737110,Parang Tambung
73.71.10.1010,737110,Tanjung Merdeka
73.71.10.1011,737110,Bonto Duri
73.71.11.1001,737111,Paccerakkang
73.71.11.1002,737111,Daya
73.71.11.1003,737111,Pai
73.71.11.1004,737111,Bulurokeng
73.71.11.1005,737111,Sudiang
73.71.11.1006,737111,Sudiang Raya
73.71.11.1007,737111,Untia
73.71.11.1008,737111,Laikang
73.71.11.1009,737111,Berua
73.71.11.1010,737111,Katimbang
73.71.11.1011,737111,Bakung
73.71.12.1001,737112,Manggala
73.71.12.1002,737112,Bangkala
73.71.12.1003,737112,Tamangapa
73.71.12.1004,737112,Antang
73.71.12.1005,737112,Batua
73.71.12.1006,737112,Borong
73.71.12.1007,737112,Biring Romang
73.71.12.1008,737112,Bitowa
73.71.13.1001,737113,Tidung
73.71.13.1002,737113,Kassi - Kassi
73.71.13.1003,737113,Mappala
73.71.13.1004,737113,Buakana
73.71.13.1005,737113,Bonto Makkio
73.71.13.1006,737113,Rappocini
73.71.13.1007,737113,Balla Parang
73.71.13.1008,737113,Banta-Bantaeng
73.71.13.1009,737113,Karunrung
73.71.13.1010,737113,Gunung Sari
73.71.13.1011,737113,Minasa Upa
73.71.14.1001,737114,Tamalanrea
73.71.14.1002,737114,Kapasa
73.71.14.1003,737114,Tamalanrea Indah
73.71.14.1004,737114,Parang Loe
73.71.14.1005,737114,Bira
73.71.14.1006,737114,Tamalanrea Jaya
73.71.14.1007,737114,Buntusu
73.71.14.1008,737114,Kapasa Raya
73.71.15.1001,737115,Barrang Caddi
73.71.15.1002,737115,Barrang Lompo
73.71.15.1003,737115,Kodingareng
73.72.01.1004,737201,Lompoe
73.72.01.1005,737201,Watang Bacukiki
73.72.01.1009,737201,Lemoe
73.72.01.1010,737201,Galung Maloang
73.72.02.1001,737202,Labukkang
73.72.02.1002,737202,Ujung Sabbang
73.72.02.1003,737202,Ujung Bulu
73.72.02.1004,737202,Lapadde
73.72.02.1005,737202,Mallusetasi
73.72.03.1001,737203,Lakessi
73.72.03.1002,737203,Ujung Baru
